[2024-12-05T20:29:16.175+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-12-05T20:29:16.198+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: instacart_etl.etl_dim_aisle manual__2024-12-05T20:29:11.555532+00:00 [queued]>
[2024-12-05T20:29:16.212+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: instacart_etl.etl_dim_aisle manual__2024-12-05T20:29:11.555532+00:00 [queued]>
[2024-12-05T20:29:16.213+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-12-05T20:29:16.237+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): etl_dim_aisle> on 2024-12-05 20:29:11.555532+00:00
[2024-12-05T20:29:16.253+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=3109) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-12-05T20:29:16.255+0000] {standard_task_runner.py:72} INFO - Started process 3118 to run task
[2024-12-05T20:29:16.254+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'instacart_etl', 'etl_dim_aisle', 'manual__2024-12-05T20:29:11.555532+00:00', '--job-id', '595', '--raw', '--subdir', 'DAGS_FOLDER/test_dag.py', '--cfg-path', '/tmp/tmp430d2q_b']
[2024-12-05T20:29:16.257+0000] {standard_task_runner.py:105} INFO - Job 595: Subtask etl_dim_aisle
[2024-12-05T20:29:16.314+0000] {task_command.py:467} INFO - Running <TaskInstance: instacart_etl.etl_dim_aisle manual__2024-12-05T20:29:11.555532+00:00 [running]> on host d8dedb74dbcd
[2024-12-05T20:29:16.441+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='instacart_etl' AIRFLOW_CTX_TASK_ID='etl_dim_aisle' AIRFLOW_CTX_EXECUTION_DATE='2024-12-05T20:29:11.555532+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-12-05T20:29:11.555532+00:00'
[2024-12-05T20:29:16.442+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-12-05T20:29:16.478+0000] {base.py:84} INFO - Retrieving connection 'mssql_default'
[2024-12-05T20:29:16.673+0000] {logging_mixin.py:190} INFO - Initial DataFrame from /opt/***/data/aisles.csv/aisles.csv:
   aisle_id                       aisle
0         1       prepared soups salads
1         2           specialty cheeses
2         3         energy granola bars
3         4               instant foods
4         5  marinades meat preparation
[2024-12-05T20:29:16.675+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=1, Name=prepared soups salads, FK Values={}
[2024-12-05T20:29:16.947+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=57, Name=granola, FK Values={}
[2024-12-05T20:29:16.955+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=58, Name=frozen breads doughs, FK Values={}
[2024-12-05T20:29:16.959+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=59, Name=canned meals beans, FK Values={}
[2024-12-05T20:29:16.964+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=60, Name=trash bags liners, FK Values={}
[2024-12-05T20:29:16.970+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=61, Name=cookies cakes, FK Values={}
[2024-12-05T20:29:16.976+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=62, Name=white wines, FK Values={}
[2024-12-05T20:29:16.980+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=63, Name=grains rice dried goods, FK Values={}
[2024-12-05T20:29:16.986+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=64, Name=energy sports drinks, FK Values={}
[2024-12-05T20:29:16.990+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=65, Name=protein meal replacements, FK Values={}
[2024-12-05T20:29:16.993+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=66, Name=asian foods, FK Values={}
[2024-12-05T20:29:16.998+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=67, Name=fresh dips tapenades, FK Values={}
[2024-12-05T20:29:17.004+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=68, Name=bulk grains rice dried goods, FK Values={}
[2024-12-05T20:29:17.007+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=69, Name=soup broth bouillon, FK Values={}
[2024-12-05T20:29:17.011+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=70, Name=digestion, FK Values={}
[2024-12-05T20:29:17.015+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=71, Name=refrigerated pudding desserts, FK Values={}
[2024-12-05T20:29:17.021+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=72, Name=condiments, FK Values={}
[2024-12-05T20:29:17.026+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=73, Name=facial care, FK Values={}
[2024-12-05T20:29:17.031+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=74, Name=dish detergents, FK Values={}
[2024-12-05T20:29:17.038+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=75, Name=laundry, FK Values={}
[2024-12-05T20:29:17.042+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=76, Name=indian foods, FK Values={}
[2024-12-05T20:29:17.046+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=77, Name=soft drinks, FK Values={}
[2024-12-05T20:29:17.054+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=78, Name=crackers, FK Values={}
[2024-12-05T20:29:17.059+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=79, Name=frozen pizza, FK Values={}
[2024-12-05T20:29:17.064+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=80, Name=deodorants, FK Values={}
[2024-12-05T20:29:17.073+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=81, Name=canned jarred vegetables, FK Values={}
[2024-12-05T20:29:17.078+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=82, Name=baby accessories, FK Values={}
[2024-12-05T20:29:17.086+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=83, Name=fresh vegetables, FK Values={}
[2024-12-05T20:29:17.090+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=84, Name=milk, FK Values={}
[2024-12-05T20:29:17.093+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=85, Name=food storage, FK Values={}
[2024-12-05T20:29:17.097+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=86, Name=eggs, FK Values={}
[2024-12-05T20:29:17.104+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=87, Name=more household, FK Values={}
[2024-12-05T20:29:17.108+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=88, Name=spreads, FK Values={}
[2024-12-05T20:29:17.113+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=89, Name=salad dressing toppings, FK Values={}
[2024-12-05T20:29:17.118+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=90, Name=cocoa drink mixes, FK Values={}
[2024-12-05T20:29:17.123+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=91, Name=soy lactosefree, FK Values={}
[2024-12-05T20:29:17.127+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=92, Name=baby food formula, FK Values={}
[2024-12-05T20:29:17.131+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=93, Name=breakfast bakery, FK Values={}
[2024-12-05T20:29:17.136+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=94, Name=tea, FK Values={}
[2024-12-05T20:29:17.139+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=95, Name=canned meat seafood, FK Values={}
[2024-12-05T20:29:17.142+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=96, Name=lunch meat, FK Values={}
[2024-12-05T20:29:17.146+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=97, Name=baking supplies decor, FK Values={}
[2024-12-05T20:29:17.151+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=98, Name=juice nectars, FK Values={}
[2024-12-05T20:29:17.155+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=99, Name=canned fruit applesauce, FK Values={}
[2024-12-05T20:29:17.160+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=100, Name=missing, FK Values={}
[2024-12-05T20:29:17.166+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=101, Name=air fresheners candles, FK Values={}
[2024-12-05T20:29:17.172+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=102, Name=baby bath body care, FK Values={}
[2024-12-05T20:29:17.177+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=103, Name=ice cream toppings, FK Values={}
[2024-12-05T20:29:17.180+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=104, Name=spices seasonings, FK Values={}
[2024-12-05T20:29:17.186+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=105, Name=doughs gelatins bake mixes, FK Values={}
[2024-12-05T20:29:17.192+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=106, Name=hot dogs bacon sausage, FK Values={}
[2024-12-05T20:29:17.197+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=107, Name=chips pretzels, FK Values={}
[2024-12-05T20:29:17.204+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=108, Name=other creams cheeses, FK Values={}
[2024-12-05T20:29:17.209+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=109, Name=skin care, FK Values={}
[2024-12-05T20:29:17.213+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=110, Name=pickled goods olives, FK Values={}
[2024-12-05T20:29:17.219+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=111, Name=plates bowls cups flatware, FK Values={}
[2024-12-05T20:29:17.223+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=112, Name=bread, FK Values={}
[2024-12-05T20:29:17.227+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=113, Name=frozen juice, FK Values={}
[2024-12-05T20:29:17.230+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=114, Name=cleaning products, FK Values={}
[2024-12-05T20:29:17.235+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=115, Name=water seltzer sparkling water, FK Values={}
[2024-12-05T20:29:17.239+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=116, Name=frozen produce, FK Values={}
[2024-12-05T20:29:17.242+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=117, Name=nuts seeds dried fruit, FK Values={}
[2024-12-05T20:29:17.245+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=118, Name=first aid, FK Values={}
[2024-12-05T20:29:17.248+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=119, Name=frozen dessert, FK Values={}
[2024-12-05T20:29:17.254+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=120, Name=yogurt, FK Values={}
[2024-12-05T20:29:17.257+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=121, Name=cereal, FK Values={}
[2024-12-05T20:29:17.261+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=122, Name=meat counter, FK Values={}
[2024-12-05T20:29:17.269+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=123, Name=packaged vegetables fruits, FK Values={}
[2024-12-05T20:29:17.273+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=124, Name=spirits, FK Values={}
[2024-12-05T20:29:17.276+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=125, Name=trail mix snack mix, FK Values={}
[2024-12-05T20:29:17.279+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=126, Name=feminine care, FK Values={}
[2024-12-05T20:29:17.284+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=127, Name=body lotions soap, FK Values={}
[2024-12-05T20:29:17.287+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=128, Name=tortillas flat bread, FK Values={}
[2024-12-05T20:29:17.290+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=129, Name=frozen appetizers sides, FK Values={}
[2024-12-05T20:29:17.293+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=130, Name=hot cereal pancake mixes, FK Values={}
[2024-12-05T20:29:17.297+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=131, Name=dry pasta, FK Values={}
[2024-12-05T20:29:17.303+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=132, Name=beauty, FK Values={}
[2024-12-05T20:29:17.307+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=133, Name=muscles joints pain relief, FK Values={}
[2024-12-05T20:29:17.310+0000] {logging_mixin.py:190} INFO - Preparing to insert: ID=134, Name=specialty wines champagnes, FK Values={}
[2024-12-05T20:29:17.317+0000] {python.py:240} INFO - Done. Returned value was: None
[2024-12-05T20:29:17.328+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2024-12-05T20:29:17.329+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=instacart_etl, task_id=etl_dim_aisle, run_id=manual__2024-12-05T20:29:11.555532+00:00, execution_date=20241205T202911, start_date=20241205T202916, end_date=20241205T202917
[2024-12-05T20:29:17.394+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2024-12-05T20:29:17.424+0000] {taskinstance.py:3895} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2024-12-05T20:29:17.429+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
